,ProductId,Score,Topics,Sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
21,B000KV61FC,5,"{0: 0.0025032812, 1: 0.0025051087, 2: 0.0025000048, 3: 0.20258039, 4: 0.0025003373, 5: 0.0025048107, 6: 0.78240514, 7: 0.0025008642}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
22,B000KV61FC,4,"{0: 0.0044711954, 1: 0.3753837, 2: 0.0044642915, 3: 0.0044642915, 4: 0.0044642915, 5: 0.27138093, 6: 0.3309033, 7: 0.004468016}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
23,B000KV61FC,3,"{0: 0.0104226675, 1: 0.010416755, 2: 0.010416675, 3: 0.0104166735, 4: 0.010416675, 5: 0.26931062, 6: 0.6681833, 7: 0.010416673}",0,{,0,:, ,0,.,0,1,0,0,0,0,0,0,0
24,B000KV61FC,4,"{0: 0.16275533, 1: 0.14551675, 2: 0.0020161322, 3: 0.0020163222, 4: 0.0020189127, 5: 0.24825677, 6: 0.43540317, 7: 0.0020166235}",1,{,0,:, ,0,.,1,6,0,0,0,0,0,0,0
25,B000KV61FC,5,"{0: 0.38906163, 1: 0.004807729, 2: 0.0048077023, 3: 0.0048077023, 4: 0.0048082015, 5: 0.0048109503, 6: 0.5820884, 7: 0.0048076995}",1,{,0,:, ,0,.,3,8,0,0,0,0,0,0,0
26,B000KV61FC,5,"{0: 0.25743034, 1: 0.070585646, 2: 0.0033794648, 3: 0.003378384, 4: 0.003378384, 5: 0.06322963, 6: 0.46100968, 7: 0.1376085}",1,{,0,:, ,0,.,2,5,0,0,0,0,0,0,0
27,B000KV61FC,5,"{0: 0.24103577, 1: 0.003473647, 2: 0.0034722276, 3: 0.0034722276, 4: 0.0034722276, 5: 0.31516197, 6: 0.42643973, 7: 0.003472226}",1,{,0,:, ,0,.,2,4,0,0,0,0,0,0,0
28,B000KV61FC,4,"{0: 0.0989757, 1: 0.050126813, 2: 0.00075757987, 3: 0.0007575798, 4: 0.000759206, 5: 0.28116336, 6: 0.5530186, 7: 0.014441056}",1,{,0,:, ,0,.,0,9,0,0,0,0,0,0,0
29,B000KV61FC,5,"{0: 0.009648612, 1: 0.19306952, 2: 0.009615405, 3: 0.009615405, 4: 0.009615405, 5: 0.009615386, 6: 0.7492049, 7: 0.0096154}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
30,B000KV61FC,5,"{0: 0.0017152751, 1: 0.33336285, 2: 0.0017123314, 3: 0.0017134864, 4: 0.0017124239, 5: 0.09262123, 6: 0.5654497, 7: 0.001712682}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
31,B000KV61FC,4,"{0: 0.97864515, 1: 0.003049419, 2: 0.003048788, 3: 0.0030495734, 4: 0.0030487883, 5: 0.0030536305, 6: 0.0030559017, 7: 0.003048786}",1,{,0,:, ,0,.,9,7,0,0,0,0,0,0,0
32,B000KV61FC,4,"{0: 0.0048123077, 1: 0.004807738, 2: 0.004807704, 3: 0.004807704, 4: 0.004807704, 5: 0.004819341, 6: 0.9663298, 7: 0.004807701}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
33,B000KV61FC,5,"{0: 0.14545508, 1: 0.01041674, 2: 0.010416669, 3: 0.010416669, 4: 0.010416669, 5: 0.010429185, 6: 0.7920278, 7: 0.010421197}",1,{,0,:, ,0,.,1,4,0,0,0,0,0,0,0
34,B000KV61FC,5,"{0: 0.788895, 1: 0.002778512, 2: 0.0027777832, 3: 0.002777949, 4: 0.0027859618, 5: 0.1944217, 6: 0.002784648, 7: 0.0027784475}",1,{,0,:, ,0,.,7,8,0,0,0,0,0,0,0
35,B000KV61FC,3,"{0: 0.86231774, 1: 0.0017367653, 2: 0.0017361142, 3: 0.001736114, 4: 0.0017362376, 5: 0.0017404027, 6: 0.12726052, 7: 0.0017361133}",0,{,0,:, ,0,.,8,6,0,0,0,0,0,0,0
36,B000KV61FC,5,"{0: 0.38557234, 1: 0.001865728, 2: 0.0018656794, 3: 0.0018656794, 4: 0.0018656796, 5: 0.29012677, 6: 0.31497243, 7: 0.0018656772}",1,{,0,:, ,0,.,3,8,0,0,0,0,0,0,0
37,B000KV61FC,5,"{0: 0.17807956, 1: 0.059399217, 2: 0.0065789684, 3: 0.05679586, 4: 0.0065789684, 5: 0.20568931, 6: 0.48029914, 7: 0.0065789623}",1,{,0,:, ,0,.,1,7,0,0,0,0,0,0,0
38,B000KV61FC,5,"{0: 0.003912536, 1: 0.3096488, 2: 0.003906253, 3: 0.003906253, 4: 0.003906253, 5: 0.0039173937, 6: 0.6668949, 7: 0.0039075655}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
39,B000KV61FC,5,"{0: 0.31566614, 1: 0.07205367, 2: 0.0073529454, 3: 0.007360805, 4: 0.0073529454, 5: 0.0073581794, 6: 0.57549405, 7: 0.007361293}",1,{,0,:, ,0,.,3,1,0,0,0,0,0,0,0
40,B000KV61FC,5,"{0: 0.67665637, 1: 0.06744043, 2: 0.0016233794, 3: 0.001623504, 4: 0.0016234504, 5: 0.19481426, 6: 0.04092495, 7: 0.015293652}",1,{,0,:, ,0,.,6,7,0,0,0,0,0,0,0
41,B000KV61FC,5,"{0: 0.0059665535, 1: 0.26755613, 2: 0.0059523853, 3: 0.0059523853, 4: 0.0059523853, 5: 0.06334041, 6: 0.63932735, 7: 0.005952384}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
42,B000KV61FC,4,"{0: 0.91403306, 1: 0.0020164684, 2: 0.0020161315, 3: 0.0020161315, 4: 0.0020161315, 5: 0.07386728, 6: 0.0020186012, 7: 0.0020162086}",1,{,0,:, ,0,.,9,1,0,0,0,0,0,0,0
43,B000KV61FC,5,"{0: 0.2394042, 1: 0.19938618, 2: 0.0009542017, 3: 0.00095554197, 4: 0.0009542017, 5: 0.16469541, 6: 0.38471034, 7: 0.008939871}",1,{,0,:, ,0,.,2,3,0,0,0,0,0,0,0
44,B000KV61FC,3,"{0: 0.5891952, 1: 0.003906464, 2: 0.0039062533, 3: 0.003906253, 4: 0.174151, 5: 0.003911203, 6: 0.21711662, 7: 0.003907009}",0,{,0,:, ,0,.,5,8,0,0,0,0,0,0,0
45,B000KV61FC,2,"{0: 0.8749849, 1: 0.008333335, 2: 0.008333337, 3: 0.008333337, 4: 0.07499195, 5: 0.008342741, 6: 0.008347003, 7: 0.008333336}",0,{,0,:, ,0,.,8,7,0,0,0,0,0,0,0
46,B000KV61FC,5,"{0: 0.09789348, 1: 0.07186174, 2: 0.0028409117, 3: 0.0028409115, 4: 0.028583212, 5: 0.076595016, 6: 0.7165422, 7: 0.0028425523}",1,{,0,:, ,0,.,0,9,0,0,0,0,0,0,0
47,B000KV61FC,4,"{0: 0.7173134, 1: 0.04463944, 2: 0.0012254927, 3: 0.0012254927, 4: 0.0012254927, 5: 0.23191357, 6: 0.0012276312, 7: 0.0012294715}",1,{,0,:, ,0,.,7,1,0,0,0,0,0,0,0
48,B000KV61FC,1,"{0: 0.34177133, 1: 0.11015068, 2: 0.0032051546, 3: 0.003205154, 4: 0.003205155, 5: 0.37061518, 6: 0.16464224, 7: 0.0032051469}",0,{,0,:, ,0,.,3,4,0,0,0,0,0,0,0
49,B000KV61FC,4,"{0: 0.35208032, 1: 0.006579021, 2: 0.0065789614, 3: 0.0065789614, 4: 0.0065789632, 5: 0.11310379, 6: 0.501921, 7: 0.0065789577}",1,{,0,:, ,0,.,3,5,0,0,0,0,0,0,0
50,B000KV61FC,5,"{0: 0.1629976, 1: 0.0033822563, 2: 0.0033784122, 3: 0.003382201, 4: 0.0033784125, 5: 0.24690674, 6: 0.573196, 7: 0.0033784024}",1,{,0,:, ,0,.,1,6,0,0,0,0,0,0,0
51,B000KV61FC,5,"{0: 0.110917486, 1: 0.0032056388, 2: 0.0032079571, 3: 0.003205157, 4: 0.0032169889, 5: 0.4419396, 6: 0.43109754, 7: 0.0032097101}",1,{,0,:, ,0,.,1,1,0,0,0,0,0,0,0
52,B000KV61FC,5,"{0: 0.4317173, 1: 0.0652667, 2: 0.0035714395, 3: 0.0035718274, 4: 0.0035717129, 5: 0.16061035, 6: 0.32811853, 7: 0.0035721422}",1,{,0,:, ,0,.,4,3,0,0,0,0,0,0,0
53,B000KV61FC,4,"{0: 0.29471147, 1: 0.0039120237, 2: 0.003906304, 3: 0.003916308, 4: 0.0039070323, 5: 0.16711123, 6: 0.5186294, 7: 0.003906288}",1,{,0,:, ,0,.,2,9,0,0,0,0,0,0,0
54,B000KV61FC,5,"{0: 0.00500599, 1: 0.045101926, 2: 0.0050000083, 3: 0.005007872, 4: 0.0050000083, 5: 0.10594825, 6: 0.8239359, 7: 0.005000006}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
55,B000KV61FC,5,"{0: 0.34565142, 1: 0.0009845676, 2: 0.0009842532, 3: 0.08446001, 4: 0.0009844404, 5: 0.09384121, 6: 0.47210935, 7: 0.0009847454}",1,{,0,:, ,0,.,3,4,0,0,0,0,0,0,0
56,B000KV61FC,5,"{0: 0.0033820255, 1: 0.0033783938, 2: 0.003378383, 3: 0.0033783824, 4: 0.0033799226, 5: 0.06445763, 6: 0.9152657, 7: 0.0033795512}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
57,B000KV61FC,5,"{0: 0.0062566246, 1: 0.05743229, 2: 0.0062500015, 3: 0.0062500015, 4: 0.0062500015, 5: 0.24618705, 6: 0.665124, 7: 0.006250001}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
58,B000KV61FC,1,"{0: 0.0011079637, 1: 0.050719153, 2: 0.0011061981, 3: 0.0011063729, 4: 0.0011061981, 5: 0.034053914, 6: 0.9096938, 7: 0.0011064603}",0,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
59,B000KV61FC,5,"{0: 0.47883186, 1: 0.0031258848, 2: 0.0031250038, 3: 0.028116867, 4: 0.0031250038, 5: 0.08769503, 6: 0.31391856, 7: 0.08206179}",1,{,0,:, ,0,.,4,7,0,0,0,0,0,0,0
60,B000KV61FC,5,"{0: 0.43346488, 1: 0.0024062796, 2: 0.0024038518, 3: 0.0024038516, 4: 0.0024038518, 5: 0.20345834, 6: 0.35105404, 7: 0.0024048947}",1,{,0,:, ,0,.,4,3,0,0,0,0,0,0,0
61,B000KV61FC,3,"{0: 0.4560163, 1: 0.0022361514, 2: 0.0022329586, 3: 0.0022322226, 4: 0.0022321471, 5: 0.21012826, 6: 0.26917294, 7: 0.055748988}",0,{,0,:, ,0,.,4,5,0,0,0,0,0,0,0
62,B000KV61FC,5,"{0: 0.048613347, 1: 0.22936694, 2: 0.00091247825, 3: 0.00091242866, 4: 0.00091247563, 5: 0.18199773, 6: 0.5363722, 7: 0.00091241125}",1,{,0,:, ,0,.,0,4,0,0,0,0,0,0,0
63,B000KV61FC,5,"{0: 0.13732156, 1: 0.14723252, 2: 0.0009469715, 3: 0.0009469715, 4: 0.00094710494, 5: 0.074688435, 6: 0.62848496, 7: 0.0094314525}",1,{,0,:, ,0,.,1,3,0,0,0,0,0,0,0
64,B000KV61FC,1,"{0: 0.51393443, 1: 0.0018700499, 2: 0.001865675, 3: 0.001865675, 4: 0.001865779, 5: 0.08507942, 6: 0.3230463, 7: 0.070472635}",0,{,0,:, ,0,.,5,1,0,0,0,0,0,0,0
65,B000KV61FC,2,"{0: 0.0025565398, 1: 0.002552371, 2: 0.022935595, 3: 0.23931688, 4: 0.00255178, 5: 0.08644912, 6: 0.64108664, 7: 0.0025510248}",0,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
66,B000KV61FC,5,"{0: 0.0027208773, 1: 0.0027173995, 2: 0.002717397, 3: 0.0027173967, 4: 0.024462327, 5: 0.2627453, 6: 0.69920176, 7: 0.002717551}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
67,B000KV61FC,4,"{0: 0.41861507, 1: 0.03595304, 2: 0.0015060322, 3: 0.001506032, 4: 0.0015060322, 5: 0.35646927, 6: 0.18293737, 7: 0.0015071271}",1,{,0,:, ,0,.,4,1,0,0,0,0,0,0,0
68,B000KV61FC,5,"{0: 0.054821532, 1: 0.0032052482, 2: 0.0032051366, 3: 0.030978285, 4: 0.0032051366, 5: 0.18644081, 6: 0.6385532, 7: 0.079590574}",1,{,0,:, ,0,.,0,5,0,0,0,0,0,0,0
69,B000KV61FC,5,"{0: 0.16767858, 1: 0.0041667935, 2: 0.004166671, 3: 0.0041698837, 4: 0.0041666715, 5: 0.09199534, 6: 0.7194894, 7: 0.00416667}",1,{,0,:, ,0,.,1,6,0,0,0,0,0,0,0
70,B000KV61FC,5,"{0: 0.12956992, 1: 0.15821643, 2: 0.00096899434, 3: 0.0009690137, 4: 0.00096899434, 5: 0.1411777, 6: 0.5671599, 7: 0.00096905464}",1,{,0,:, ,0,.,1,2,0,0,0,0,0,0,0
71,B000KV61FC,4,"{0: 0.59579754, 1: 0.0017862963, 2: 0.0017858611, 3: 0.049067747, 4: 0.0017857166, 5: 0.12707143, 6: 0.22091931, 7: 0.0017861796}",1,{,0,:, ,0,.,5,9,0,0,0,0,0,0,0
72,B000KV61FC,5,"{0: 0.0056877946, 1: 0.005682071, 2: 0.0056818314, 3: 0.051168114, 4: 0.05106611, 5: 0.005687815, 6: 0.8693444, 7: 0.0056818277}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
73,B000KV61FC,4,"{0: 0.21516174, 1: 0.07576332, 2: 0.002976209, 3: 0.0029762087, 4: 0.002976209, 5: 0.38202363, 6: 0.31513914, 7: 0.0029835035}",1,{,0,:, ,0,.,2,1,0,0,0,0,0,0,0
74,B000KV61FC,4,"{0: 0.10993599, 1: 0.018332677, 2: 0.0019531292, 3: 0.001953129, 4: 0.0019531292, 5: 0.12540811, 6: 0.73850787, 7: 0.0019559714}",1,{,0,:, ,0,.,1,0,0,0,0,0,0,0,0
75,B000KV61FC,5,"{0: 0.5520084, 1: 0.004032336, 2: 0.004032268, 3: 0.004032912, 4: 0.004032268, 5: 0.004041848, 6: 0.42378712, 7: 0.0040328763}",1,{,0,:, ,0,.,5,5,0,0,0,0,0,0,0
76,B000KV61FC,5,"{0: 0.35279623, 1: 0.0029783528, 2: 0.0029761936, 3: 0.0029769065, 4: 0.0029761936, 5: 0.088235684, 6: 0.40232894, 7: 0.14473154}",1,{,0,:, ,0,.,3,5,0,0,0,0,0,0,0
77,B000KV61FC,5,"{0: 0.9687368, 1: 0.0044685863, 2: 0.004464292, 3: 0.0044644335, 4: 0.004464292, 5: 0.004464716, 6: 0.004472548, 7: 0.0044642906}",1,{,0,:, ,0,.,9,6,0,0,0,0,0,0,0
78,B000KV61FC,5,"{0: 0.0039122067, 1: 0.2766741, 2: 0.003906255, 3: 0.0039106864, 4: 0.003906255, 5: 0.08607872, 6: 0.5864656, 7: 0.035146162}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
79,B000KV61FC,5,"{0: 0.22548655, 1: 0.0020164202, 2: 0.0020161336, 3: 0.0020161334, 4: 0.0020161336, 5: 0.17868379, 6: 0.5602619, 7: 0.027502889}",1,{,0,:, ,0,.,2,2,0,0,0,0,0,0,0
80,B000KV61FC,4,"{0: 0.28558123, 1: 0.0036788483, 2: 0.0036764767, 3: 0.0036764767, 4: 0.0036764771, 5: 0.13090783, 6: 0.5651262, 7: 0.003676475}",1,{,0,:, ,0,.,2,8,0,0,0,0,0,0,0
81,B000KV61FC,3,"{0: 0.003681062, 1: 0.27629587, 2: 0.0036764764, 3: 0.0036767437, 4: 0.0036764764, 5: 0.15883183, 6: 0.546485, 7: 0.0036764746}",0,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
82,B000KV61FC,5,"{0: 0.101040654, 1: 0.062439214, 2: 0.00081723556, 3: 0.0008172073, 4: 0.00081699685, 5: 0.33002537, 6: 0.50322616, 7: 0.0008171056}",1,{,0,:, ,0,.,1,0,0,0,0,0,0,0,0
83,B000KV61FC,5,"{0: 0.14947471, 1: 0.0029762266, 2: 0.0029795829, 3: 0.002976195, 4: 0.033999663, 5: 0.19038169, 6: 0.30821955, 7: 0.3089924}",1,{,0,:, ,0,.,1,4,0,0,0,0,0,0,0
84,B000KV61FC,5,"{0: 0.15258943, 1: 0.2392027, 2: 0.0028409138, 3: 0.0028418915, 4: 0.002841705, 5: 0.112450294, 6: 0.48439187, 7: 0.0028412365}",1,{,0,:, ,0,.,1,5,0,0,0,0,0,0,0
85,B000KV61FC,5,"{0: 0.100464426, 1: 0.0032910167, 2: 0.0032895026, 3: 0.0032905175, 4: 0.003289503, 5: 0.30143988, 6: 0.58164567, 7: 0.0032894944}",1,{,0,:, ,0,.,1,0,0,0,0,0,0,0,0
86,B000KV61FC,4,"{0: 0.21644098, 1: 0.10490031, 2: 0.003906256, 3: 0.0039069876, 4: 0.0039067706, 5: 0.14394552, 6: 0.5190846, 7: 0.003908658}",1,{,0,:, ,0,.,2,1,0,0,0,0,0,0,0
87,B000KV61FC,3,"{0: 0.5734216, 1: 0.0029072019, 2: 0.0029069788, 3: 0.0029069788, 4: 0.0029069788, 5: 0.054149617, 6: 0.35789368, 7: 0.002907045}",0,{,0,:, ,0,.,5,7,0,0,0,0,0,0,0
88,B000KV61FC,5,"{0: 0.28306943, 1: 0.0025000782, 2: 0.0025000041, 3: 0.0025000041, 4: 0.25689057, 5: 0.22557591, 6: 0.22446315, 7: 0.0025008519}",1,{,0,:, ,0,.,2,8,0,0,0,0,0,0,0
89,B000KV61FC,5,"{0: 0.10127117, 1: 0.0033785636, 2: 0.0033783852, 3: 0.0033783852, 4: 0.0033783852, 5: 0.08229972, 6: 0.799537, 7: 0.0033783831}",1,{,0,:, ,0,.,1,0,0,0,0,0,0,0,0
90,B000KV61FC,4,"{0: 0.19439642, 1: 0.02242301, 2: 0.0011161863, 3: 0.0011199756, 4: 0.0103239585, 5: 0.28114003, 6: 0.48836377, 7: 0.0011166468}",1,{,0,:, ,0,.,1,9,0,0,0,0,0,0,0
91,B000KV61FC,5,"{0: 0.0014384977, 1: 0.23866573, 2: 0.001436784, 3: 0.0014377352, 4: 0.001437048, 5: 0.08641529, 6: 0.6677321, 7: 0.0014368339}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
92,B000KV61FC,5,"{0: 0.8655323, 1: 0.08086347, 2: 0.0089285765, 3: 0.0089285765, 4: 0.008934935, 5: 0.008933107, 6: 0.008950462, 7: 0.008928575}",1,{,0,:, ,0,.,8,6,0,0,0,0,0,0,0
93,B000KV61FC,4,"{0: 0.004469607, 1: 0.07607024, 2: 0.004464303, 3: 0.0044643027, 4: 0.004464303, 5: 0.3022743, 6: 0.59932864, 7: 0.004464298}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
94,B000KV61FC,3,"{0: 0.0037928715, 1: 0.0037891313, 2: 0.003787882, 3: 0.11563429, 4: 0.003787882, 5: 0.25164512, 6: 0.61376816, 7: 0.003794592}",0,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
95,B000KV61FC,4,"{0: 0.3880362, 1: 0.01649207, 2: 0.0013297932, 3: 0.0013297931, 4: 0.0013297932, 5: 0.2228231, 6: 0.3673272, 7: 0.0013320476}",1,{,0,:, ,0,.,3,8,0,0,0,0,0,0,0
96,B000KV61FC,4,"{0: 0.012514639, 1: 0.11329921, 2: 0.012500038, 3: 0.012500037, 4: 0.012500038, 5: 0.4393328, 6: 0.28191537, 7: 0.11543783}",1,{,0,:, ,0,.,0,1,0,0,0,0,0,0,0
97,B000KV61FC,4,"{0: 0.10790365, 1: 0.0020499914, 2: 0.0020491837, 3: 0.002049469, 4: 0.0020500328, 5: 0.30312264, 6: 0.5787241, 7: 0.0020509006}",1,{,0,:, ,0,.,1,0,0,0,0,0,0,0,0
98,B000KV61FC,5,"{0: 0.080755986, 1: 0.005208376, 2: 0.0052083693, 3: 0.0052294238, 4: 0.0052083693, 5: 0.43056506, 6: 0.4626161, 7: 0.0052083586}",1,{,0,:, ,0,.,0,8,0,0,0,0,0,0,0
99,B000KV61FC,5,"{0: 0.002663444, 1: 0.002660597, 2: 0.0026599718, 3: 0.002660051, 4: 0.3204243, 5: 0.1527189, 6: 0.51355165, 7: 0.0026610533}",1,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
100,B000KV61FC,5,"{0: 0.019330727, 1: 0.05523726, 2: 0.0012626277, 3: 0.0012626277, 4: 0.0012626587, 5: 0.28878564, 6: 0.6315958, 7: 0.0012626413}",1,{,0,:, ,0,.,0,1,0,0,0,0,0,0,0
101,B000KV61FC,5,"{0: 0.3385681, 1: 0.0016235346, 2: 0.0016241076, 3: 0.0016234355, 4: 0.001624579, 5: 0.13757393, 6: 0.42775035, 7: 0.08961199}",1,{,0,:, ,0,.,3,3,0,0,0,0,0,0,0
102,B000KV61FC,3,"{0: 0.8355723, 1: 0.002551619, 2: 0.0025510231, 3: 0.002551305, 4: 0.0025511035, 5: 0.14911532, 6: 0.0025560812, 7: 0.0025512294}",0,{,0,:, ,0,.,8,3,0,0,0,0,0,0,0
103,B000KV61FC,1,"{0: 0.22867489, 1: 0.0021187852, 2: 0.0021186473, 3: 0.002119116, 4: 0.0021186473, 5: 0.22874361, 6: 0.42934024, 7: 0.10476608}",0,{,0,:, ,0,.,2,2,0,0,0,0,0,0,0
104,B000KV61FC,5,"{0: 0.53173774, 1: 0.001644923, 2: 0.001644743, 3: 0.001644743, 4: 0.0016448738, 5: 0.2055972, 6: 0.25443926, 7: 0.001646437}",1,{,0,:, ,0,.,5,3,0,0,0,0,0,0,0
105,B000KV61FC,1,"{0: 0.004469504, 1: 0.004464301, 2: 0.0044642924, 3: 0.0044642924, 4: 0.0044645593, 5: 0.062330894, 6: 0.9108778, 7: 0.00446429}",0,{,0,:, ,0,.,0,0,0,0,0,0,0,0,0
106,B000KV61FC,4,"{0: 0.13772596, 1: 0.047551516, 2: 0.0012266166, 3: 0.001225496, 4: 0.0012256064, 5: 0.30985373, 6: 0.49996215, 7: 0.001228948}",1,{,0,:, ,0,.,1,3,0,0,0,0,0,0,0
